CustomerID,Name,Birthyear,Education,Marital_Status,Income,Kid_Younger6,Children_6to18,Date_Adherence,Recency,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5,Response_Cmp1,Complain,CostContact,Revenue
9864,Mr. Steven Russell,1983,HighSchool,Together,36274,1,0,2021-11-09 00:00:00,8,40,180,135,300,60,6,2,4,1,3,7,0,0,0,0,0,0,3,16
9867,Mr. Harry Lee,1955,HighSchool,Married,91645,1,1,2022-06-22 00:00:00,30,300,580,435,360,280,9,2,5,2,3,6,0,0,0,0,0,0,3,16
9870,Mrs. Vanessa Wilson,1959,Graduation,Married,69112,1,1,2022-03-07 00:00:00,71,110,40,180,0,140,10,1,4,1,2,8,1,0,0,0,0,0,3,16
9873,Mrs. Katherine Jones,1950,HighSchool,Married,24828,0,0,2020-08-28 00:00:00,89,30,140,165,120,100,25,1,3,2,2,8,0,0,0,0,0,0,3,16
9876,Mrs. Abigail Rutherford,1977,Master,Married,132332,0,0,2020-09-27 00:00:00,26,10830,2160,9735,3880,3020,108,1,6,8,12,2,0,0,0,1,0,0,3,16
9882,Mrs. Joan Bailey,1981,Graduation,Married,109172,0,1,2022-06-26 00:00:00,68,4080,1660,3615,0,2000,91,2,7,4,4,2,0,0,0,0,0,0,3,16
9894,Mrs. Wendy Nash,1989,Graduation,Married,82135,1,0,2021-06-04 00:00:00,61,2860,560,4605,140,1700,171,1,4,4,5,8,0,0,0,0,0,0,3,16
9900,Miss Grace Morgan,1977,Graduation,Single,110452,1,0,2021-10-30 00:00:00,4,7400,1540,9015,920,1540,138,1,5,7,4,5,0,0,0,0,0,0,3,16
9909,Mrs. Olivia Greene,1958,Master,Married,100916,0,0,2021-04-02 00:00:00,32,2030,1200,3120,200,1300,21,1,4,4,12,1,0,0,0,0,0,1,3,16
9912,Mrs. Elizabeth Black,1980,PhD,Divorced,47038,1,0,2021-02-06 00:00:00,48,560,180,660,80,40,2,2,5,1,4,8,0,0,0,0,0,0,3,16
9915,Mrs. Diana Parr,1967,PhD,Married,76596,0,1,2021-06-11 00:00:00,18,3000,60,510,60,60,13,3,10,2,4,8,0,0,0,0,0,0,3,16
9927,Miss Carol Dyer,1987,Master,Single,16051,1,0,2021-06-24 00:00:00,29,120,20,270,40,0,4,3,4,2,3,7,0,0,0,0,0,0,3,16
9930,Mr. Connor Mathis,1954,HighSchool,Married,94125,0,1,2020-08-04 00:00:00,52,12150,660,3735,980,2320,149,8,10,10,8,6,0,0,0,0,0,0,3,16
9933,Mrs. Mary Smith,1984,HighSchool,Married,24305,1,0,2022-04-07 00:00:00,87,60,120,105,60,100,22,2,3,3,2,4,0,0,0,0,0,0,3,16
9936,Mrs. Sarah Rampling,1955,PhD,Married,80306,0,1,2021-05-08 00:00:00,77,4680,100,795,0,100,43,3,10,2,8,7,0,0,0,0,0,0,3,16
9939,Mrs. Irene Ogden,1975,MASTER,Married,116272,0,0,2022-05-02 00:00:00,68,4690,600,5955,400,2040,51,1,7,9,12,2,0,1,0,0,0,0,3,16
9942,Mr. Dylan Newman,1970,Graduation,Married,104584,0,0,2022-04-14 00:00:00,35,7890,500,6105,240,760,50,1,8,5,9,3,0,1,1,0,0,0,3,16
9951,Miss Bernadette Duncan,1963,Graduation,Single,51118,1,1,2021-12-24 00:00:00,75,90,60,225,20,60,2,2,4,1,3,6,0,0,0,0,0,0,3,16
9954,Mr. Charles Russell,1970,Graduation,Single,136333,0,0,2021-08-20 00:00:00,35,6930,420,13875,462,462,84,1,8,8,9,2,0,0,1,1,0,0,3,16
9963,Mrs. Lisa Davies,1977,Master,Married,62061,0,1,2021-07-13 00:00:00,90,670,300,1200,260,220,80,3,3,5,4,3,0,0,0,0,0,0,3,16
9966,Miss Carolyn Skinner,1964,Graduation,Together,98444,0,1,2022-02-21 00:00:00,82,8660,780,3795,1320,1860,93,1,10,5,8,3,0,0,0,0,0,0,3,16
9972,Mr. Jack Fisher,1969,Master,Single,86014,0,1,2021-06-11 00:00:00,3,620,20,660,80,100,22,1,4,2,4,4,0,0,0,0,0,0,3,16
9975,Mr. Jake Vance,1964,Graduation,Married,70023,0,1,2021-03-23 00:00:00,56,1980,40,645,0,240,20,3,6,2,6,6,0,1,0,0,0,0,3,16
9978,Mr. Joe Murray,1981,PhD,Together,54162,1,0,2021-04-15 00:00:00,75,1980,260,1620,120,400,59,7,9,3,4,9,1,0,0,0,0,0,3,16
9984,Mr. Joshua Langdon,1945,PhD,Together,75625,0,0,2020-10-02 00:00:00,60,11660,0,720,0,0,36,1,6,5,10,8,0,1,1,0,0,0,3,16
9990,Miss Sally Hudson,1976,HighSchool,Single,80413,0,1,2022-06-09 00:00:00,47,1730,80,495,180,80,49,4,6,3,4,6,0,0,0,0,0,0,3,16
9996,Mr. Nathan Davies,1966,PhD,Widow,79306,1,1,2021-07-28 00:00:00,71,350,0,60,0,0,0,1,4,1,2,8,0,0,0,0,0,0,3,16
10002,Mr. Anthony Mathis,1995,Graduation,Single,92462,0,0,2020-09-30 00:00:00,70,4860,380,1650,500,120,58,1,8,3,11,4,0,0,0,0,0,0,3,16
10005,Miss Anne Campbell,1959,Graduation,Single,131409,0,0,2021-04-30 00:00:00,60,5550,592,9705,554,1480,74,0,6,12,13,1,0,0,1,1,0,0,3,16
10017,Mr. Connor Sanderson,1975,PhD,Together,84541,0,1,2022-01-10 00:00:00,24,5800,120,870,120,0,27,3,9,7,6,4,1,0,0,0,0,0,3,16
10020,Mrs. Tracey Grant,1963,Graduation,Married,52980,0,1,2022-06-24 00:00:00,21,280,0,75,0,0,1,1,3,1,3,7,0,0,0,0,0,0,3,16
10023,Mr. Kevin Lawrence,1987,PhD,Married,58188,1,0,2021-10-26 00:00:00,18,1200,20,330,80,60,73,2,6,3,2,8,1,0,0,0,0,0,3,16
10026,Miss Natalie Scott,1981,Graduation,Together,64615,1,1,2021-09-10 00:00:00,95,350,20,225,0,40,26,2,4,2,2,6,0,0,0,0,0,0,3,16
10029,Mrs. Amy Carr,1972,Graduation,Married,53973,1,1,2021-02-23 00:00:00,42,370,0,600,100,120,8,3,4,2,3,8,0,0,0,0,0,0,3,16
10035,Mr. Lucas MacLeod,1961,PhD,Married,79393,0,1,2022-02-17 00:00:00,81,300,20,120,0,0,3,1,3,1,3,7,0,0,0,0,0,0,3,16
10041,Miss Una Mackay,1987,Graduation,Single,142085,0,0,2021-08-07 00:00:00,79,9080,860,11025,604,3880,21,1,9,8,9,2,0,1,1,1,0,0,3,16
10050,Miss Heather Underwood,1957,Graduation,Single,78532,0,1,2021-10-18 00:00:00,97,530,40,165,0,0,18,2,4,2,3,3,0,0,0,0,0,0,3,16
10059,Mrs. Deirdre Mitchell,1952,PhD,Married,124728,0,0,2022-06-18 00:00:00,1,4830,580,12075,580,2340,161,1,7,6,12,1,0,0,0,0,0,0,3,16
10062,Mr. Jacob Mackenzie,1981,PhD,Together,114425,0,0,2020-07-31 00:00:00,7,1587,1040,13095,2100,1040,79,1,10,10,4,5,0,1,1,0,0,0,3,16
10065,Miss Irene Jackson,1965,Graduation,Single,60736,0,0,2021-12-08 00:00:00,11,370,640,570,160,60,18,1,4,2,4,6,0,0,0,0,0,0,3,16
10071,Mr. Stewart Hamilton,1965,PhD,Together,60942,1,1,2021-08-15 00:00:00,51,2200,0,495,40,0,23,5,7,2,5,8,0,0,0,0,0,0,3,16
10074,Mr. Peter Davidson,1999,Basic,Single,26153,0,0,2020-11-01 00:00:00,54,20,120,240,100,780,59,2,6,2,2,8,0,0,0,0,0,0,3,16
10080,Miss Heather Hemmings,1954,Graduation,Single,34165,0,0,2021-07-14 00:00:00,72,0,0,15,20,240,5,1,3,1,2,8,0,0,0,0,0,0,3,16
10089,Miss Yvonne Welch,1972,Master,Together,93835,1,1,2020-10-31 00:00:00,73,7920,0,1200,160,160,80,8,11,3,12,7,0,0,0,0,0,0,3,16
10092,Miss Amanda Rees,1975,HighSchool,Together,118857,0,1,2022-05-18 00:00:00,12,3880,3380,2910,558,3380,145,1,9,5,7,2,0,0,0,1,0,0,3,16
10098,Miss Una Young,1989,Basic,Single,37317,1,0,2020-12-23 00:00:00,82,10,80,45,120,180,7,1,3,1,3,8,0,0,0,0,0,0,3,16
10107,Mr. Stewart Burgess,1985,Master,Married,54806,1,0,2021-12-17 00:00:00,4,30,40,165,20,40,10,1,3,1,2,6,1,0,0,0,0,0,3,16
10116,Mrs. Angela Lambert,1951,HighSchool,Married,33698,0,0,2020-08-09 00:00:00,24,10,20,45,60,40,8,1,3,1,2,8,0,0,0,0,0,0,3,16
10119,Mrs. Michelle Graham,1975,Master,Married,37075,0,1,2022-06-23 00:00:00,14,90,80,105,0,40,6,1,3,1,3,3,0,0,0,0,0,0,3,16
10134,Miss Abigail Piper,1979,HighSchool,Together,92852,1,1,2020-08-02 00:00:00,37,5500,2300,4410,2560,3840,31,12,9,9,4,6,0,0,0,0,0,0,3,16
10137,Mrs. Madeleine Churchill,1978,Graduation,Married,76351,0,1,2021-11-12 00:00:00,97,1480,80,885,40,80,57,2,7,2,4,7,0,0,0,0,0,0,3,16
10143,Mrs. Joanne Powell,1975,Graduation,Married,75605,0,1,2022-06-18 00:00:00,43,1870,40,465,40,40,51,2,6,3,4,6,0,0,0,0,0,0,3,16
10152,Mr. Joseph Hemmings,1958,Graduation,Married,126187,0,0,2021-01-03 00:00:00,95,4900,880,1874,446,400,22,1,8,8,11,3,0,1,1,0,0,0,3,16
10161,Mr. Boris Hamilton,1968,Graduation,Together,114297,0,0,2021-04-10 00:00:00,74,7080,3680,7620,1840,1220,46,1,5,9,12,2,0,0,0,0,0,0,3,16
10167,Mr. Leonard Harris,1952,Master,Widow,10077,0,1,2021-12-19 00:00:00,67,340,18,167,48,5160,335,0,25,0,1,0,0,0,0,0,0,0,3,16
10170,Mr. Christopher Blake,1964,Graduation,Married,91885,0,1,2021-05-08 00:00:00,68,4340,760,3315,900,300,26,1,7,4,13,3,0,0,0,0,0,0,3,16
10173,Mr. Warren Murray,1951,PhD,Divorced,91801,0,1,2021-09-29 00:00:00,12,2730,280,2040,480,780,29,4,8,3,8,5,0,0,0,0,0,0,3,16
10179,Mrs. Chloe White,1982,HighSchool,Divorced,27682,1,0,2020-11-18 00:00:00,98,20,260,165,360,0,22,3,4,1,3,7,0,0,0,0,0,0,3,16
10182,Mrs. Bernadette Sharp,1956,PhD,Widow,88720,0,1,2021-09-07 00:00:00,81,6370,940,3555,180,380,76,4,8,12,7,5,0,0,0,0,0,0,3,16
10188,Mrs. Emma Parr,1980,Basic,Married,26075,1,0,2020-12-24 00:00:00,58,30,460,435,20,400,15,4,5,2,3,8,0,0,0,0,0,0,3,16
10191,Mrs. Karen Parr,1953,Graduation,Married,80637,1,1,2022-04-11 00:00:00,45,1090,0,450,120,120,18,2,5,2,4,6,0,0,0,0,0,0,3,16
10206,Miss Emily Walker,1979,Basic,Together,36701,1,0,2021-01-23 00:00:00,52,10,60,150,20,60,2,1,3,1,2,7,0,0,0,0,0,0,3,16
10209,Mr. Steven Piper,1972,PhD,Widow,96252,0,0,2021-01-23 00:00:00,43,8070,2920,5715,580,2340,29,2,7,8,10,3,0,0,0,0,0,0,3,16
10215,Mrs. Jane Johnston,1960,Graduation,Divorced,10795,0,0,2022-03-13 00:00:00,21,310,196,1079,56,4705,340,0,28,1,1,0,0,0,0,0,0,0,3,16
10221,Miss Hannah Langdon,1953,Graduation,Single,63596,1,2,2022-02-11 00:00:00,18,560,0,75,80,100,15,4,4,2,4,2,0,0,0,0,0,0,3,16
10224,Mr. Jake Rampling,1985,PhD,Married,42482,1,0,2021-09-20 00:00:00,96,320,60,285,20,140,7,1,4,1,3,7,0,0,0,0,0,0,3,16
10230,Mr. Simon Gill,1958,Graduation,Widow,69580,0,1,2021-07-01 00:00:00,98,3070,60,990,220,0,55,3,9,2,6,8,0,0,0,0,0,0,3,16
10236,Mr. David Kerr,1955,PhD,Married,99332,0,0,2022-01-22 00:00:00,39,8670,960,3975,240,240,108,1,6,12,13,2,0,0,0,1,0,0,3,16
10239,Miss Zoe May,1974,Graduation,Single,57197,1,1,2020-11-04 00:00:00,92,340,20,210,0,0,5,3,4,1,3,8,0,0,0,0,0,1,3,16
10242,Miss Joan Cornish,1974,PhD,Single,113513,0,1,2022-02-20 00:00:00,57,5820,140,1830,140,140,43,1,6,7,10,2,1,0,1,0,0,0,3,16
10254,Miss Sonia Hart,1956,HighSchool,Together,118864,0,0,2021-12-28 00:00:00,0,4500,506,8025,1120,1960,26,1,7,7,10,1,0,0,0,0,0,0,3,16
10263,Miss Abigail Peters,1957,Graduation,Together,172704,2,1,2021-07-11 00:00:00,25,13,4,18,2,5124,350,0,29,0,0,1,0,0,0,0,0,0,3,16
10269,Mr. Christopher Anderson,1957,PhD,Married,94294,1,1,2021-05-21 00:00:00,63,4510,1160,1560,640,260,117,7,11,3,8,6,0,0,0,0,0,0,3,16
10272,Mrs. Wendy Gray,1959,PhD,Married,69721,1,1,2021-06-24 00:00:00,67,2860,60,1335,60,60,81,5,6,4,7,3,1,0,0,0,0,0,3,16
10278,Mr. James Tucker,1962,PhD,Single,114173,0,1,2021-08-11 00:00:00,73,10130,560,4845,280,840,211,1,12,5,7,4,1,0,0,0,0,0,3,16
10317,Mr. Carl Brown,1952,HighSchool,Married,47860,0,0,2020-08-03 00:00:00,32,630,3020,2055,2340,380,53,2,6,5,8,5,0,0,0,0,0,0,3,16
10320,Miss Penelope Dickens,1993,HighSchool,Single,46181,1,0,2020-12-27 00:00:00,25,440,780,615,40,380,81,3,6,2,3,8,1,0,0,0,0,0,3,16
10329,Mr. Connor Jones,1951,Master,Married,133146,0,0,2022-02-28 00:00:00,54,7570,3780,14190,2940,1260,63,1,8,8,9,2,0,0,1,1,0,0,3,16
10332,Mrs. Michelle Hardacre,1963,Graduation,Married,80360,1,1,2022-04-19 00:00:00,78,410,0,255,40,40,13,1,4,1,3,6,0,0,0,0,0,0,3,16
10341,Mrs. Alison Springer,1977,Graduation,Married,125281,1,1,2022-05-05 00:00:00,17,292,68,102,136,4728,9,0,24,0,1,0,0,0,0,0,0,0,3,16
10344,Mr. David Grant,1976,Graduation,Together,103485,0,1,2020-11-06 00:00:00,69,6180,400,4095,0,2020,212,2,9,4,5,3,0,0,0,1,0,1,3,16
10347,Mr. Isaac Springer,1965,PhD,Married,108707,0,0,2021-08-22 00:00:00,66,6950,640,4725,200,420,10,1,5,10,4,2,0,0,0,0,0,0,3,16
10353,Miss Una Hunter,1946,PhD,Together,118874,0,0,2022-05-23 00:00:00,43,11420,580,3735,580,580,14,1,7,6,12,2,0,1,1,0,0,0,3,16
10362,Miss Rachel Powell,1987,Master,Single,108165,0,0,2020-09-05 00:00:00,81,4930,478,6555,3100,1680,29,1,9,6,9,3,0,0,0,0,0,0,3,16
10371,Mr. Andrew Greene,1992,Graduation,Single,104056,0,0,2022-06-22 00:00:00,4,2210,3360,4230,1220,600,145,1,6,4,4,1,0,0,0,0,0,0,3,16
10374,Mrs. Heather Abraham,1948,Graduation,Divorced,122524,0,0,2022-02-19 00:00:00,3,4100,586,6360,2620,410,161,0,7,6,12,2,0,0,0,1,0,0,3,16
10380,Miss Jan Lambert,1970,Master,Single,113577,0,1,2022-03-04 00:00:00,56,3300,1520,2880,1680,1840,26,1,7,5,12,2,0,0,0,0,0,0,3,16
10386,Mr. Colin Harris,1953,Master,Married,118968,0,1,2020-11-04 00:00:00,9,7970,1220,6435,428,600,92,2,9,6,11,4,0,0,0,0,0,0,3,16
10389,Mr. Ryan Grant,1987,Graduation,married,103855,1,0,2021-01-04 00:00:00,23,4440,694,2115,1500,1500,108,4,9,9,11,5,0,0,0,0,0,0,3,16
10392,Miss Olivia Chapman,1978,Master,Single,91996,0,1,2020-11-16 00:00:00,15,7610,560,2010,380,180,57,5,9,5,13,6,0,0,0,0,0,0,3,16
10395,Mr. Ian Alsop,1974,HighSchool,Single,30957,1,1,2021-08-10 00:00:00,63,10,20,60,0,20,0,1,3,1,2,6,0,0,0,0,0,0,3,16
10398,Miss Yvonne May,1963,Graduation,Single,69560,2,1,2022-05-24 00:00:00,43,300,0,90,20,20,4,1,3,1,3,7,0,0,0,0,0,0,3,16
10407,Miss Melanie MacDonald,1974,Graduation,Single,66292,1,0,2021-07-13 00:00:00,12,1200,20,660,320,20,14,2,7,1,4,9,0,1,0,0,0,0,3,16
10413,Mr. Joshua Kelly,1983,Master,Together,48666,1,0,2022-01-04 00:00:00,90,90,0,45,0,0,4,1,3,1,2,6,1,0,0,0,0,0,3,16
10422,Mrs. Wanda Arnold,1957,PhD,Married,75753,0,1,2022-05-11 00:00:00,81,1520,60,330,20,100,7,1,6,2,4,5,0,0,0,0,0,0,3,16
10425,Mr. Jake Russell,1983,Basic,Married,20612,1,0,2021-06-18 00:00:00,60,0,40,15,80,20,9,1,3,1,2,6,0,0,0,0,0,0,3,16
10437,Mr. Lucas Hill,1972,Graduation,Married,71103,1,0,2021-08-25 00:00:00,40,1660,0,270,0,0,7,3,6,2,4,6,0,0,0,0,0,0,3,16
10440,Mr. Jason Davidson,1959,Master,Married,110339,0,1,2021-04-11 00:00:00,1,6700,478,5505,1260,510,143,3,9,4,4,8,0,0,0,1,0,0,3,16
10452,Mr. Eric Thomson,1961,Graduation,Single,55474,1,1,2022-02-21 00:00:00,39,90,0,105,0,0,1,1,3,1,2,6,0,0,0,0,0,0,3,16
10458,Mr. Dan Sanderson,1960,Master,Divorced,90790,1,1,2021-02-27 00:00:00,95,3810,380,3390,120,240,12,6,11,5,6,7,0,0,0,0,0,0,3,16
10461,Miss Donna Arnold,1961,HighSchool,Together,83137,0,1,2020-08-09 00:00:00,39,5810,140,2205,460,300,62,6,12,4,8,8,0,1,0,0,0,0,3,16
10467,Mrs. Mary Hardacre,1980,Graduation,Married,43485,1,0,2020-10-11 00:00:00,45,330,120,420,140,80,21,3,5,2,3,8,0,0,0,0,0,0,3,16
10470,Mr. Oliver Sanderson,1966,PhD,Married,42188,1,1,2022-06-05 00:00:00,16,80,0,45,0,0,1,1,3,1,2,8,1,0,0,0,0,0,3,16
10473,Miss Jane Jones,1987,Master,Together,51864,1,0,2021-03-19 00:00:00,98,210,20,480,20,160,6,1,3,1,4,6,0,0,0,0,0,0,3,16
10479,Mr. Nicholas Marshall,1985,Basic,Single,39223,1,0,2022-06-02 00:00:00,47,10,60,15,80,0,1,1,3,1,2,6,0,0,0,0,0,0,3,16
10482,Miss Diane Dickens,1972,PhD,Together,98161,0,1,2021-09-25 00:00:00,80,9790,0,1290,0,0,64,2,9,5,5,5,0,1,0,1,0,0,3,16
10485,Mrs. Julia Russell,1950,Master,Married,134516,0,0,2021-03-24 00:00:00,41,1765,1260,3150,420,840,42,0,6,3,6,4,0,1,1,0,1,0,3,16
10488,Mrs. Caroline Cornish,1980,Graduation,Divorced,110040,0,1,2021-01-10 00:00:00,74,9250,1280,2685,2040,240,77,2,11,5,6,5,0,0,0,0,0,0,3,16
10491,Mr. Lucas May,1953,Master,Divorced,24012,1,1,2021-04-06 00:00:00,89,250,80,75,40,0,17,3,4,2,2,8,0,0,0,0,0,0,3,16
10494,Miss Hannah Cameron,1951,PhD,Together,72632,0,1,2021-11-18 00:00:00,73,520,0,225,40,40,7,1,3,2,4,3,0,0,0,0,0,0,3,16
10515,Mr. Adrian Scott,1979,Graduation,Single,44546,1,1,2020-12-26 00:00:00,33,150,0,180,100,60,7,3,4,1,3,7,0,0,0,0,0,0,3,16
10524,Mrs. Victoria Fraser,1969,PhD,Married,120372,0,0,2021-07-03 00:00:00,67,8890,1100,10275,2580,1840,129,1,5,3,13,1,0,0,0,0,0,0,3,16
10533,Mr. Simon Mitchell,1963,Master,Divorced,41127,0,0,2022-04-05 00:00:00,10,50,80,90,140,160,4,1,3,1,3,7,0,0,0,0,0,0,3,16
10539,Miss Emily Pullman,1970,HighSchool,Together,119892,0,1,2020-09-22 00:00:00,21,1610,1460,8145,580,1152,249,1,7,6,12,2,0,0,0,0,0,0,3,16
10548,Mrs. Molly Bond,1977,HighSchool,Divorced,46110,1,0,2020-10-16 00:00:00,95,20,280,105,20,320,36,2,3,2,2,8,0,0,0,0,0,0,3,16
10551,Mrs. Stephanie Allan,1947,PhD,Widow,106737,0,0,2021-04-02 00:00:00,42,10130,580,6165,280,0,14,1,6,6,13,3,0,0,0,0,0,0,3,16
10569,Mr. Julian Rutherford,1980,Graduation,Married,48211,1,1,2021-03-10 00:00:00,28,220,40,180,0,40,5,1,3,1,3,4,0,0,0,0,0,0,3,16
10578,Miss Hannah Short,1969,PhD,Single,58138,1,1,2021-12-14 00:00:00,74,150,20,75,0,0,4,2,3,2,2,5,0,0,0,0,0,0,3,16
10590,Mr. Jake Hemmings,1961,Graduation,Single,104299,0,1,2020-12-30 00:00:00,66,3880,2360,5670,1500,2360,40,2,12,12,5,5,0,0,0,0,0,0,3,16
10599,Mrs. Gabrielle Clarkson,1981,Master,Married,102964,0,0,2022-02-05 00:00:00,17,1760,660,3540,980,1100,22,1,4,4,12,1,0,0,0,0,0,0,3,16
10602,Mrs. Wanda Dowd,1957,Graduation,Married,137704,0,0,2022-06-09 00:00:00,25,412,54,129,10,4980,270,0,26,1,0,0,1,0,0,0,0,0,3,16
10611,Mr. Neil Cornish,1961,PhD,Married,5456,2,1,2020-12-16 00:00:00,26,15,0,3,0,5160,349,0,30,0,0,0,0,0,0,0,0,0,3,16
10614,Mrs. Faith Paterson,1959,Graduation,Married,123351,0,0,2021-09-04 00:00:00,61,10700,0,8280,1020,680,155,1,12,9,8,4,1,0,1,0,0,0,3,16
10617,Mrs. Elizabeth Anderson,1972,Master,Married,120070,0,1,2021-03-02 00:00:00,40,5660,1320,6990,3660,764,249,1,13,8,7,4,0,0,0,0,0,0,3,16
10623,Mrs. Penelope Hardacre,1965,HighSchool,Married,70519,0,1,2020-10-30 00:00:00,76,7950,180,1695,560,0,66,4,4,4,9,8,0,1,0,0,0,0,3,16
10626,Mr. Piers Brown,1969,Graduation,Married,6036,0,1,2021-04-10 00:00:00,98,44,4,17,2,6,346,0,0,0,0,14,0,0,0,0,0,0,3,16
10629,Mr. Steven Pullman,1964,PhD,Married,63649,1,1,2022-01-28 00:00:00,72,240,40,150,40,0,1,1,3,1,3,5,0,0,0,0,0,0,3,16
10635,Miss Alison May,1968,Graduation,Single,121080,0,0,2021-08-12 00:00:00,2,6090,1420,14520,1420,1420,17,1,9,12,9,3,0,0,1,0,0,0,3,16
10638,Mrs. Vanessa Davies,1974,Graduation,Divorced,39532,1,0,2022-05-08 00:00:00,17,40,20,165,0,0,1,1,3,1,2,7,0,0,0,0,0,0,3,16
10641,Miss Carolyn Rampling,1975,Graduation,Together,95185,0,0,2020-10-28 00:00:00,67,3950,484,4770,1260,510,127,1,6,7,9,2,0,0,0,0,0,0,3,16
10647,Mr. Michael Ross,1957,Graduation,Single,99915,0,1,2020-09-08 00:00:00,89,3150,240,3180,1140,760,38,2,8,3,11,5,0,0,0,0,0,0,3,16
10653,Mrs. Lauren Peake,1964,PhD,Married,103258,0,0,2021-01-11 00:00:00,66,6880,0,7260,1020,1020,114,2,6,6,10,3,0,0,0,0,0,0,3,16
10656,Mrs. Alison Skinner,1978,Graduation,Divorced,62363,1,1,2021-11-24 00:00:00,37,930,80,615,40,100,4,5,4,2,5,6,0,0,0,0,0,0,3,16
10659,Mrs. Andrea Miller,1970,Graduation,Married,105025,0,0,2022-06-02 00:00:00,67,4000,2120,4140,1420,700,89,1,4,6,6,1,1,0,0,0,0,0,3,16
10662,Miss Chloe Springer,1968,Graduation,Together,74316,0,1,2021-12-19 00:00:00,90,370,20,150,20,20,1,1,4,1,3,5,0,0,0,0,0,0,3,16
10665,Miss Jan Pullman,1952,PhD,Single,105833,0,0,2020-10-30 00:00:00,62,3220,1060,13485,520,800,53,1,6,7,10,2,0,0,0,0,0,0,3,16
10674,Mrs. Megan Fraser,1958,PhD,Married,87865,0,1,2022-04-15 00:00:00,19,3090,60,1035,60,0,38,4,8,6,3,5,0,0,0,0,0,0,3,16
10680,Mr. Colin Simpson,1979,Graduation,Together,58342,1,1,2020-12-18 00:00:00,82,1840,100,1470,100,100,35,7,7,2,6,7,0,0,0,0,0,0,3,16
10686,Mrs. Jane Forsyth,1958,PhD,Divorced,110415,1,1,2021-03-28 00:00:00,26,7330,180,2700,180,380,66,11,8,4,5,4,0,0,0,0,0,0,3,16
10689,Mr. John Rampling,1970,Graduation,Together,119676,0,0,2021-05-28 00:00:00,76,4920,422,2075,1860,3280,140,1,12,8,9,5,1,0,0,1,0,0,3,16
10695,Mrs. Melanie Blake,1957,Graduation,Married,120952,0,1,2020-08-30 00:00:00,57,5080,956,5085,2140,2140,123,2,9,6,11,3,0,0,0,0,0,0,3,16
10698,Mr. Austin Payne,1986,Graduation,Single,67185,1,0,2021-02-26 00:00:00,13,1440,2360,1695,160,1040,13,5,7,3,8,4,0,0,0,0,0,0,3,16
10704,Mrs. Carolyn McGrath,1976,Graduation,married,104321,1,0,2020-10-07 00:00:00,80,9580,3180,6705,300,0,31,3,4,11,12,7,0,0,0,0,0,0,3,16
10707,Mr. Joshua Turner,1966,Graduation,Together,72629,0,0,2020-10-17 00:00:00,72,2700,1080,2055,380,280,39,2,7,3,9,6,0,0,0,0,0,0,3,16
10710,Miss Amanda Anderson,1982,Basic,Single,20128,1,0,2020-09-01 00:00:00,43,20,140,75,20,300,27,1,4,1,2,9,1,0,0,0,0,0,3,16
10713,Mr. Sebastian Metcalfe,1956,HighSchool,Single,73553,0,1,2021-02-19 00:00:00,53,3480,700,2655,0,580,41,6,9,3,9,6,0,0,0,0,0,0,3,16
10728,Mr. Benjamin Avery,1955,HighSchool,Married,80211,1,1,2021-11-08 00:00:00,76,1110,320,555,100,180,18,3,5,2,5,3,0,0,0,0,0,0,3,16
10737,Mr. Austin Jones,1957,PhD,Single,120178,0,0,2022-03-31 00:00:00,73,483,0,887,240,5160,342,0,28,1,1,0,0,0,0,0,0,0,3,16
10740,Mr. Paul Duncan,1976,PhD,Single,48900,0,0,2021-05-24 00:00:00,39,770,180,765,440,460,14,2,4,2,6,5,0,0,0,0,0,0,3,16
10749,Mr. Nathan Campbell,1983,PhD,Married,31237,1,0,2022-02-27 00:00:00,97,180,0,240,0,0,7,1,4,2,2,8,1,0,0,0,0,0,3,16
10752,Miss Faith Harris,1953,Graduation,Together,92699,0,1,2021-04-20 00:00:00,51,3630,920,2565,120,1440,33,4,9,5,8,5,0,0,0,0,0,0,3,16
10755,Miss Caroline Paige,1969,Graduation,Single,131058,0,1,2022-04-29 00:00:00,2,5360,628,11370,480,0,47,1,8,7,6,6,0,0,0,0,0,0,3,16
10758,Mr. Robert Rees,1980,Basic,Married,37517,0,0,2021-08-17 00:00:00,70,400,300,1470,660,660,28,2,8,1,4,9,0,0,0,0,0,0,3,16
10764,Mr. Piers Piper,1963,Graduation,Single,51236,0,0,2022-01-13 00:00:00,64,520,260,915,320,180,10,1,4,2,5,4,0,0,0,0,0,0,3,16
10770,Miss Samantha Anderson,1958,Master,Single,64006,1,1,2021-04-23 00:00:00,50,570,40,765,60,40,23,3,4,2,4,6,0,0,0,0,0,0,3,16
10773,Miss Kimberly Taylor,1976,Graduation,Single,62759,1,0,2022-05-21 00:00:00,92,60,100,285,100,80,9,1,3,1,3,7,0,0,0,0,0,0,3,16
10776,Mrs. Samantha Chapman,1966,Graduation,Married,74404,0,1,2021-11-17 00:00:00,89,2230,0,465,40,100,21,2,7,2,5,6,0,0,0,0,0,0,3,16
