CustomerID,Name,Birthyear,Education,Marital_Status,Income,Kid_Younger6,Children_6to18,Date_Adherence,Recency,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5,Response_Cmp1,Complain,CostContact,Revenue,DepVar
10140,Mrs. Audrey Abraham,1963,Graduation,Married,58100,0,1,2021-08-30 00:00:00,36,300,0,255,40,40,5,1,4,1,3,7,0,0,0,0,0,0,3,16,0
12255,Mr. Cameron Allan,1992,Graduation,Single,41171,0,0,2020-08-30 00:00:00,65,390,660,1950,620,520,44,2,7,2,5,8,0,0,0,0,0,0,3,16,0
5451,Miss Faith Ince,1994,Graduation,Single,41787,1,0,2022-03-18 00:00:00,8,30,440,210,0,60,35,2,4,2,2,6,0,0,0,0,0,0,3,16,0
18831,Miss Penelope Black,1964,Graduation,Together,110364,0,0,2021-07-04 00:00:00,92,5180,3360,7350,448,280,41,1,6,10,8,1,0,0,0,0,0,0,3,16,0
8820,Mr. Adam Ellison,1976,Graduation,Together,62230,0,1,2022-02-12 00:00:00,99,550,0,90,20,0,4,2,3,2,3,5,0,0,0,0,0,0,3,16,0
18639,Mr. Warren Ferguson,1975,Graduation,Married,123935,0,0,2020-12-28 00:00:00,73,1557,0,8340,1780,440,0,1,7,8,12,3,0,0,1,1,0,0,3,16,0
23154,Mr. Simon Blake,1995,Graduation,Single,22956,0,0,2022-05-19 00:00:00,43,10,140,45,180,360,29,2,4,2,3,6,0,0,0,0,0,0,3,16,0
29736,Mr. Sebastian Short,1960,Graduation,Together,82075,0,1,2021-02-20 00:00:00,26,4040,80,1095,80,80,152,5,9,4,6,7,0,0,0,0,0,0,3,16,0
28410,Mr. Max Greene,1982,Graduation,Divorced,47628,1,1,2022-05-11 00:00:00,0,100,0,15,0,0,0,1,3,1,2,7,0,0,0,0,0,0,3,16,0
5037,Mr. Brian Lewis,1999,Graduation,Single,109924,0,0,2021-04-14 00:00:00,57,6450,920,8985,2140,3060,138,1,9,10,7,3,0,0,0,0,0,0,3,16,0
12369,Mr. Anthony Murray,1988,Graduation,Single,103599,0,0,2022-01-31 00:00:00,63,1850,1080,6150,1540,920,170,1,4,4,6,0,0,0,0,0,0,0,3,16,0
12147,Mr. Joseph Mills,1985,Graduation,Together,61770,1,0,2021-11-05 00:00:00,11,120,100,210,160,0,9,1,3,1,3,6,0,0,0,0,0,0,3,16,0
16221,Miss Hannah Fisher,1987,Graduation,Together,11000,1,0,2021-07-29 00:00:00,24,10,60,195,100,60,3,3,4,1,3,9,0,0,0,0,0,0,3,16,1
7797,Mr. Joe Sanderson,1978,Graduation,Married,117198,1,0,2021-06-28 00:00:00,,9540,2460,5535,1520,300,184,3,10,6,10,4,0,0,0,1,0,0,3,16,0
7848,Mr. Michael Turner,1956,Master,Divorced,103380,0,1,2021-01-14 00:00:00,41,6620,360,3120,560,560,9,3,9,5,13,4,0,0,0,0,0,0,3,16,0
16104,Mr. Owen Gray,1959,PhD,Married,64173,1,1,2021-03-15 00:00:00,5,70,20,180,20,20,3,1,3,2,2,6,0,0,0,0,0,0,3,16,1
3939,Mr. Justin Dickens,1966,Master,Married,7054,0,1,2021-05-24 00:00:00,83,177,0,23778,14,14,5,15,1,23,0,1,0,0,0,0,0,0,3,16,0
21555,Mr. Kevin Anderson,1987,Graduation,Married,32435,0,0,2022-05-20 00:00:00,92,10,300,210,140,80,9,1,4,2,3,5,0,0,0,0,0,0,3,16,0
4206,Mr. Cameron Hunter,1990,HighSchool,Single,122719,0,0,2022-01-29 00:00:00,29,1200,1162,13455,1380,680,155,1,8,4,7,2,0,0,0,0,0,0,3,16,1
28848,Mr. Jake McLean,1978,Graduation,Widow,51147,1,0,2020-11-12 00:00:00,31,730,300,2025,440,140,73,4,7,2,5,8,0,0,0,0,0,0,3,16,1
31665,Mr. Joshua Vaughan,1962,Master,Divorced,82322,0,1,2021-06-21 00:00:00,65,3200,960,1995,600,1440,48,4,8,3,10,4,0,0,0,0,0,0,3,16,0
9582,Mr. Adam Rampling,1993,Graduation,Single,43530,1,0,2020-08-04 00:00:00,77,260,360,435,160,180,4,3,5,1,3,9,0,0,0,0,0,0,3,16,0
10809,Mr. Justin Miller,1966,Master,Together,35973,0,1,2022-01-12 00:00:00,90,410,200,345,60,160,31,4,4,2,4,6,1,0,0,0,0,0,3,16,0
12210,Miss Andrea Peake,1979,HighSchool,Single,130227,0,0,2021-08-23 00:00:00,88,4800,2240,6480,672,480,48,1,8,10,9,2,0,0,1,1,0,0,3,16,1
8295,Miss Carol Parsons,1976,Graduation,Together,146428,0,0,2021-12-15 00:00:00,34,10820,860,9090,518,3460,35,1,7,8,11,1,0,0,1,0,0,0,3,16,0
26781,Miss Natalie Bailey,2002,Graduation,Single,124230,0,0,2021-10-19 00:00:00,45,6000,1000,10755,566,320,33,1,7,7,4,2,0,0,1,0,0,0,3,16,1
3171,Miss Madeleine Hodges,1975,PhD,Single,45362,1,0,2020-10-10 00:00:00,59,2030,240,1035,180,240,124,4,8,4,3,8,1,0,0,0,0,0,3,16,0
3261,Mrs. Ava Clark,1980,Graduation,Married,88611,0,2,2022-03-03 00:00:00,41,2230,100,750,100,160,35,2,7,2,6,5,0,0,0,0,0,0,3,16,0
23613,Mr. Andrew Dowd,1956,Master,Married,108091,0,0,2021-09-21 00:00:00,90,4090,1320,5130,940,1700,9,1,6,5,6,1,0,0,0,0,0,0,3,16,0
14046,Mr. Colin Parsons,1979,Master,Together,42343,1,0,2021-03-16 00:00:00,31,740,20,555,0,60,31,4,4,2,4,7,0,0,0,0,0,0,3,16,0
17253,Mr. Julian Johnston,1957,Master,Married,133146,0,0,2022-02-28 00:00:00,54,7570,3780,14190,2940,1260,63,1,8,8,9,2,0,0,1,1,0,0,3,16,0
18738,Mr. Steven Wilson,1970,PhD,Widow,68791,0,1,2021-09-07 00:00:00,77,6170,0,480,0,0,6,6,12,2,8,8,0,1,0,1,1,0,3,16,0
23289,Mr. Simon Lewis,1989,Graduation,Single,108180,0,0,2021-02-28 00:00:00,67,1280,410,7110,460,486,49,1,6,7,9,1,0,0,0,0,0,0,3,16,0
16896,Miss Megan Jones,1983,PhD,Single,226682,1,0,2021-07-02 00:00:00,4,34,0,23703,4,2,1,15,0,23,0,1,0,0,0,0,0,0,3,16,0
8010,Mr. Matt Graham,1968,Graduation,Together,65083,0,1,2022-03-23 00:00:00,73,2130,100,420,100,140,41,1,6,2,6,5,0,0,0,0,0,0,3,16,0
25440,Miss Amelia Tucker,1978,PhD,Together,43909,1,0,2021-12-25 00:00:00,68,270,20,135,120,60,16,3,3,2,4,3,0,0,0,0,0,0,3,16,0
24894,Miss Bernadette Turner,2000,HighSchool,Together,107317,0,0,2022-03-20 00:00:00,38,1700,416,4830,474,180,189,1,6,9,12,1,0,0,0,0,0,0,3,16,0
13953,Mr. John Ferguson,1961,Master,Married,94577,0,2,2020-08-26 00:00:00,91,10190,1420,8040,2500,340,49,3,13,5,12,7,1,0,0,0,0,0,3,16,0
22395,Mrs. Melanie Bower,1970,Graduation,Divorced,91055,0,1,2021-05-30 00:00:00,56,7230,600,3195,400,600,30,4,9,8,11,5,0,1,0,0,0,0,3,16,0
23994,Mr. Kevin Ogden,1977,Graduation,Married,80430,1,1,2022-02-03 00:00:00,40,420,0,585,80,60,23,2,4,2,3,4,0,0,0,0,0,0,3,16,0
31158,Mr. Connor Ferguson,1978,PhD,Married,93165,0,1,2021-05-27 00:00:00,83,6330,160,2220,480,320,98,3,10,7,8,5,0,0,0,0,0,0,3,16,0
32007,Mr. Colin Langdon,1968,Master,Together,84383,1,1,2020-10-25 00:00:00,77,3040,140,855,60,220,30,7,8,4,5,6,0,0,0,0,0,0,3,16,0
29682,Mr. Eric Nolan,1984,Graduation,Together,101153,0,1,2021-06-11 00:00:00,80,2400,3380,2115,2540,560,28,3,7,6,10,3,0,0,0,0,0,0,3,16,0
24558,Mr. Brandon Grant,1970,PhD,Widow,79794,0,1,2022-02-13 00:00:00,82,2470,60,765,60,0,9,1,4,3,8,2,0,1,0,0,0,0,3,16,0
10284,Mr. Leonard Mackenzie,1980,Graduation,Divorced,113493,0,1,2022-01-08 00:00:00,36,4910,960,3465,1720,2100,134,2,7,8,12,1,0,0,1,0,0,0,3,16,0
24594,Mrs. Lauren Kelly,1980,PhD,Married,71102,1,1,2021-08-28 00:00:00,50,3120,0,1185,60,0,23,7,6,4,7,4,0,0,0,0,0,0,3,16,0
18207,Miss Nicola Powell,1962,Master,Together,86259,1,1,2021-09-03 00:00:00,11,1110,20,510,0,60,27,2,5,2,4,5,0,0,0,0,0,0,3,16,0
18054,Mr. Richard Taylor,1979,HighSchool,Married,31699,1,0,2022-06-21 00:00:00,69,90,0,165,80,60,4,2,4,1,3,7,0,0,0,0,0,0,3,16,0
24264,Miss Leah Anderson,1981,Basic,Single,21724,2,0,2020-09-16 00:00:00,7,70,60,150,280,560,28,2,3,2,4,7,0,0,0,0,0,0,3,16,0
29112,Mr. Nicholas Bower,1962,HighSchool,Divorced,70728,0,1,2021-02-01 00:00:00,23,920,520,1860,640,400,32,2,8,2,5,8,0,0,0,0,0,0,3,16,0
22881,Mr. Blake Wilson,1970,PhD,Single,104785,0,0,2020-09-20 00:00:00,5,10740,700,6435,1780,3220,35,1,8,3,9,3,0,0,0,0,0,0,3,16,0
7563,Mr. Leonard Henderson,1981,Graduation,Single,78487,0,1,2022-05-09 00:00:00,35,770,140,990,280,360,18,2,4,3,5,3,0,0,0,0,0,0,3,16,0
32109,Mr. Benjamin Peters,1996,Graduation,Single,57225,1,0,2021-06-27 00:00:00,57,840,40,810,40,40,22,4,6,1,4,7,0,0,0,0,0,0,3,16,0
14859,Mrs. Sonia Metcalfe,1990,Graduation,Divorced,110168,0,0,2021-11-08 00:00:00,40,5710,240,7845,960,1200,24,1,5,11,5,2,0,0,0,0,0,0,3,16,1
26928,Mr. Nathan Morrison,1975,Graduation,Married,110478,0,0,2021-08-29 00:00:00,31,7050,1220,10110,1220,300,61,1,5,7,4,1,0,0,0,0,0,0,3,16,0
16458,Mr. Paul Rutherford,1975,Graduation,Married,63798,1,1,2020-08-21 00:00:00,69,970,80,1455,160,260,59,7,7,2,4,9,0,0,0,0,0,0,3,16,1
24561,Mr. Stewart Mackay,1968,PhD,Together,63609,1,1,2020-12-12 00:00:00,33,1430,20,510,0,20,12,6,5,2,5,5,0,0,0,0,0,0,3,16,0
12132,Miss Jasmine Hughes,1971,PhD,Single,56293,1,1,2022-01-04 00:00:00,95,410,0,120,0,0,1,3,4,2,3,6,0,0,0,0,0,0,3,16,0
32748,Mr. Liam Quinn,1972,Graduation,Together,88147,0,1,2022-04-07 00:00:00,35,1580,80,1515,1760,1760,39,3,6,5,7,3,0,0,0,0,0,0,3,16,0
5322,Mr. Brandon Peters,1988,PhD,Married,52334,1,0,2022-06-27 00:00:00,34,230,0,120,80,40,18,1,3,2,3,2,0,0,0,0,0,0,3,16,0
29286,Mr. Cameron Vaughan,1967,Graduation,Married,78393,0,0,2020-11-18 00:00:00,67,1600,2720,1155,1460,760,68,1,8,3,8,6,0,0,0,0,0,0,3,16,0
3465,Mrs. Molly Ogden,1978,PhD,Divorced,115815,0,0,2021-01-07 00:00:00,15,7130,3560,13380,3160,780,32,1,8,4,11,3,0,0,0,0,0,0,3,16,0
32403,Mr. Eric James,1980,,Together,56765,0,1,2020-09-21 00:00:00,11,2430,1160,1890,860,280,24,5,6,3,10,5,0,0,0,0,0,0,3,16,0
32244,Mr. Christian Ferguson,1957,Master,Widow,110475,0,0,2021-09-08 00:00:00,98,5580,240,8940,240,1520,139,1,9,11,12,3,0,0,0,0,0,0,3,16,0
3228,Mr. Eric Sanderson,1994,Basic,Divorced,14089,1,0,2022-03-15 00:00:00,93,10,120,45,80,160,3,2,4,1,3,6,0,0,0,0,0,0,3,16,0
7890,Mrs. Ruth Nash,1983,Graduation,Married,24246,1,0,2022-06-18 00:00:00,43,20,260,90,100,100,11,3,5,1,3,7,0,0,0,0,0,0,3,16,0
4989,Mrs. Audrey Mathis,1980,PhD,Married,81349,0,1,2021-11-14 00:00:00,51,5230,0,315,0,0,10,2,8,5,7,5,0,1,0,0,0,0,3,16,0
21528,Miss Deirdre Watson,1995,Graduation,Together,11000,2,0,2021-07-21 00:00:00,0,50,40,105,200,100,15,2,4,1,3,8,0,0,0,0,0,0,3,16,0
16917,Mr. Isaac Bell,1959,Graduation,Widow,70113,0,1,2021-12-14 00:00:00,46,2310,120,915,60,120,51,3,6,2,7,5,0,0,0,0,0,0,3,16,0
28635,Mrs. Grace Reid,1994,Graduation,Divorced,23524,1,0,2021-02-05 00:00:00,63,60,60,285,60,100,7,2,4,2,2,9,0,0,0,0,0,0,3,16,0
28281,Mr. James Taylor,1962,Graduation,Married,69969,1,1,2021-11-06 00:00:00,86,290,100,255,80,0,5,2,4,1,3,6,0,0,0,0,0,0,3,16,0
26970,Mr. Isaac Ball,1963,Graduation,Married,116557,0,0,2022-02-15 00:00:00,27,6100,482,9150,640,2240,48,1,5,8,4,1,0,0,0,0,0,0,3,16,0
20838,Mr. Adam Morrison,1959,Graduation,Married,119794,0,0,2021-07-01 00:00:00,39,11570,1380,4665,2060,1720,241,0,9,6,4,2,0,0,1,1,0,0,3,16,0
6033,Mr. Sean Buckland,1967,PhD,Divorced,113870,0,0,2020-09-26 00:00:00,22,5660,300,11700,1820,1520,15,1,10,6,10,5,0,0,0,1,0,0,3,16,1
10203,Mr. Brandon Henderson,1984,Master,Married,42102,1,0,2021-10-28 00:00:00,67,310,0,345,100,80,3,3,4,1,4,6,0,0,0,0,0,0,3,16,0
24783,Mrs. Samantha Murray,1971,PhD,Divorced,89165,0,1,2021-09-06 00:00:00,62,5950,120,570,120,120,38,3,11,3,8,6,0,0,0,0,0,0,3,16,0
3549,Mrs. Sarah Parr,1992,Graduation,Married,49422,1,0,2021-09-16 00:00:00,34,40,60,105,0,60,11,1,3,1,2,7,1,0,0,0,0,0,3,16,0
14490,Mrs. Pippa Wallace,1959,PhD,Married,66700,0,1,2022-06-09 00:00:00,91,110,40,210,40,180,4,1,3,1,3,2,0,0,0,0,0,0,3,16,0
26238,Mr. David Simpson,1998,HighSchool,Single,52336,1,0,2022-04-22 00:00:00,66,100,80,105,0,120,3,1,3,1,3,6,0,0,0,0,0,0,3,16,0
23310,Mr. Nicholas Rees,1989,Graduation,Married,21793,0,0,2021-02-10 00:00:00,57,140,120,165,60,180,21,1,3,2,3,4,0,0,0,0,0,0,3,16,0
4737,Miss Amanda Forsyth,1964,Graduation,Single,81958,0,1,2021-04-04 00:00:00,20,5970,140,1380,140,280,156,3,11,3,9,6,0,1,0,1,0,0,3,16,0
13542,Mr. Jake Manning,1954,Graduation,Married,100378,0,0,2022-05-28 00:00:00,71,1600,1160,3360,960,840,16,1,5,3,12,1,0,0,0,0,0,0,3,16,0
15528,Mr. Jacob Robertson,1995,HighSchool,Married,30103,1,0,2021-03-26 00:00:00,89,70,160,165,140,320,19,3,5,1,3,8,0,0,0,0,0,0,3,16,0
28326,Mr. Carl Mackenzie,1967,Graduation,Married,86313,0,1,2020-12-17 00:00:00,97,6760,200,3930,400,600,111,9,4,3,11,8,0,1,0,0,0,0,3,16,0
17691,Mrs. Leah McDonald,1973,PhD,Divorced,127559,0,0,2021-07-19 00:00:00,5,7060,300,11040,1220,300,15,1,7,9,10,2,0,0,0,0,0,0,3,16,1
28263,Mr. Connor McLean,1979,Graduation,Married,90383,0,0,2021-03-18 00:00:00,59,4220,960,8685,960,2160,120,1,5,9,7,2,0,0,0,1,0,0,3,16,0
33048,Mr. Christian Dyer,1979,Graduation,Together,64175,0,1,2020-09-06 00:00:00,52,2840,340,1365,420,420,249,2,9,6,3,7,1,0,0,0,0,0,3,16,0
24759,Mr. Boris Hill,1981,Graduation,Married,101724,0,1,2021-06-07 00:00:00,88,6390,1920,5595,960,960,120,2,8,8,5,4,0,0,0,1,0,0,3,16,0
24309,Miss Sarah Paige,1986,Basic,Together,22345,1,0,2021-03-21 00:00:00,54,50,180,285,240,280,39,3,5,2,2,9,1,0,0,0,0,0,3,16,0
14682,Miss Hannah Sutherland,1989,PhD,Together,61147,1,0,2022-03-22 00:00:00,80,80,0,75,0,0,2,1,3,1,2,8,0,0,0,0,0,0,3,16,0
15162,Miss Angela Davies,1986,,Together,38937,1,0,2021-09-06 00:00:00,55,20,100,300,160,120,5,3,5,1,3,8,0,0,0,0,0,0,3,16,0
19560,Miss Sally Lewis,1963,Master,together,85406,0,1,2022-05-18 00:00:00,71,3210,0,3105,100,200,49,2,5,6,9,1,0,0,0,0,0,0,3,16,0
31695,Miss Heather Hughes,1992,Graduation,Together,49716,1,0,2020-12-19 00:00:00,92,2020,640,3510,640,860,98,4,12,2,6,9,0,0,0,0,0,0,3,16,0
22272,Mrs. Rose Brown,1973,Graduation,Married,44220,0,0,2022-01-26 00:00:00,33,40,20,300,160,220,13,1,5,1,3,6,0,0,0,0,0,0,3,16,0
31080,Mr. Michael Dowd,1977,Graduation,Together,75605,0,1,2020-09-19 00:00:00,91,850,180,1695,1760,240,12,4,7,2,6,7,0,0,0,0,0,0,3,16,0
5865,Miss Michelle Quinn,1992,Graduation,Single,109753,0,0,2021-02-27 00:00:00,12,5620,416,6735,2560,546,64,1,7,7,13,3,0,0,0,1,0,0,3,16,1
3390,Miss Anna Rutherford,1975,,Single,6066,1,1,2022-05-03 00:00:00,75,39,2,17,0,4,2,0,0,0,0,19,0,0,0,0,0,0,3,16,0
3957,Miss Diane Paige,1987,Graduation,Single,33563,0,0,2022-02-10 00:00:00,30,10,240,120,420,20,37,1,4,2,2,5,0,0,0,0,0,0,3,16,0
22887,Mr. Eric Rutherford,1966,Graduation,Married,95921,0,1,2020-11-03 00:00:00,80,9610,480,2910,240,480,50,3,13,4,4,7,0,0,0,0,0,0,3,16,0
31425,Mr. Gavin Slater,1999,Basic,Together,48066,1,0,2022-06-11 00:00:00,52,60,160,105,100,260,15,1,3,1,3,5,0,0,0,0,0,0,3,16,0
29592,Mr. Sean Metcalfe,1983,Master,Single,40677,0,1,2021-04-28 00:00:00,40,270,20,90,40,80,3,1,4,1,3,6,0,0,0,0,0,0,3,16,0
13923,Mr. Sebastian Ball,1963,PhD,Divorced,90725,0,0,2020-08-20 00:00:00,76,9600,0,5715,560,560,28,2,5,9,10,3,0,0,0,0,0,0,3,16,0
9771,Mr. Oliver Clarkson,1973,Graduation,Married,40497,2,1,2021-04-11 00:00:00,91,80,0,135,420,100,13,4,4,2,4,4,0,0,0,0,0,0,3,16,0
6264,Miss Molly Duncan,1952,PhD,Together,120333,0,0,2022-04-27 00:00:00,82,9310,560,6135,0,560,0,1,5,6,13,1,0,0,0,0,0,0,3,16,0
5208,Mr. Tim Kelly,1987,PhD,Divorced,109061,0,0,2020-07-31 00:00:00,47,10540,1060,5625,3920,2140,45,1,10,3,7,5,1,0,0,1,0,0,3,16,0
25530,Miss Gabrielle Dickens,1963,Graduation,Together,105771,0,1,2021-08-21 00:00:00,34,7070,400,2565,1000,1200,50,1,11,8,9,5,0,0,0,0,0,0,3,16,0
7260,Mr. Sebastian Pullman,1977,Master,Together,64215,1,0,2022-05-29 00:00:00,22,3270,180,1875,380,80,139,6,9,2,8,7,1,0,0,0,0,0,3,16,0
24618,Mr. Max Butler,1977,Master,Married,86635,0,1,2020-08-07 00:00:00,82,11170,0,2310,240,0,64,7,12,5,5,8,0,0,0,0,0,0,3,16,0
28182,Mr. Adrian Harris,1960,PhD,Married,52484,1,1,2021-01-17 00:00:00,78,1320,100,510,100,60,77,6,4,5,3,4,1,0,0,0,0,0,3,16,0
10563,Miss Karen Cameron,1998,Graduation,Together,113227,0,0,2022-04-19 00:00:00,40,5220,520,9240,3200,260,107,1,5,8,10,1,0,0,0,0,0,0,3,16,0
17418,Mrs. Megan Newman,1997,HighSchool,Married,25714,1,0,2021-11-18 00:00:00,42,20,40,60,60,0,3,1,3,1,2,7,0,0,0,0,0,0,3,16,0
18366,Mr. Jason Hudson,1979,Graduation,Together,18808,1,0,2021-04-05 00:00:00,9,180,40,210,120,0,25,3,5,3,2,7,0,0,0,0,0,0,3,16,1
19110,Mr. Adrian Black,1989,HighSchool,Married,93098,0,1,2022-01-12 00:00:00,10,560,2320,1515,280,100,11,1,5,2,8,2,0,0,0,0,0,0,3,16,0
15519,Mr. Luke Marshall,1987,Graduation,Married,36145,1,0,2020-11-02 00:00:00,16,50,60,60,60,20,0,1,3,1,2,8,0,0,0,0,0,0,3,16,0
11220,Mr. Lucas King,1972,Graduation,Single,89273,0,1,2022-01-29 00:00:00,92,1590,40,675,160,0,10,1,7,2,4,5,0,0,0,0,0,0,3,16,0
9036,Mr. Jack Mathis,1961,Graduation,Married,36495,0,0,2021-12-13 00:00:00,79,30,60,105,20,40,8,1,3,1,2,7,0,0,0,0,0,0,3,16,0
31062,Mr. Victor Lewis,1973,Graduation,Married,79438,1,1,2021-03-19 00:00:00,31,50,120,150,80,100,10,1,3,1,3,4,0,0,0,0,0,0,3,16,0
21000,Mr. Gordon Edmunds,1978,HighSchool,Married,41996,0,1,2020-09-14 00:00:00,57,930,1440,1035,420,900,138,6,5,4,6,6,0,0,0,0,0,0,3,16,0
25392,Mr. Colin Hart,1967,Graduation,Divorced,233015,0,1,2020-11-11 00:00:00,32,957,80,263,242,106,11,0,1,1,0,0,0,1,0,0,0,0,3,16,0
31827,Mr. Christian White,1981,PhD,Divorced,71692,0,1,2020-10-12 00:00:00,83,5480,1920,3465,760,960,173,2,12,6,9,8,0,0,0,0,0,0,3,16,0
7167,Mrs. Deirdre Hart,1969,Graduation,Divorced,57757,1,1,2021-04-09 00:00:00,43,70,0,135,0,0,12,1,2,2,2,6,0,0,0,0,0,0,3,16,1
16116,Mr. David Skinner,1984,Graduation,Married,101708,0,1,2020-11-16 00:00:00,34,3410,1380,3360,1860,920,124,2,8,5,11,3,0,0,0,0,0,0,3,16,0
23304,Mr. Adrian Slater,1985,Master,Married,32103,1,0,2020-12-30 00:00:00,15,880,200,690,20,60,64,4,7,2,2,10,0,0,0,0,0,0,3,16,1
18834,Mr. Joe Tucker,1974,Graduation,Married,68425,0,1,2021-02-26 00:00:00,63,2930,1080,2520,100,420,27,10,7,3,10,6,0,0,0,0,0,0,3,16,0
11544,Mr. Brian Turner,1998,Graduation,Single,134426,0,0,2020-07-31 00:00:00,25,11560,3940,1862,1120,3380,84,1,10,12,5,5,0,1,0,1,0,0,3,16,1
18324,Mr. Jonathan May,1986,Graduation,Married,45719,1,1,2020-11-21 00:00:00,79,110,60,75,0,0,2,1,2,1,3,6,0,0,0,0,0,0,3,16,0
9504,Mr. Trevor Black,1986,PhD,Single,115988,0,0,2022-04-24 00:00:00,15,5560,2500,14265,1780,1420,17,1,6,3,11,2,0,0,1,0,0,0,3,16,1
5130,Mr. James Lyman,1981,Graduation,Single,104054,0,0,2022-01-10 00:00:00,71,4580,436,4410,420,1960,54,1,6,6,7,2,0,0,0,0,0,0,3,16,0
20265,Mr. Lucas Mackay,1977,Graduation,married,67639,0,1,2021-06-02 00:00:00,22,2060,780,1305,620,700,59,5,5,3,9,4,0,0,0,0,0,0,3,16,0
11280,Miss Grace Taylor,1962,PhD,Together,44327,1,1,2021-11-05 00:00:00,84,210,60,510,20,0,1,3,5,1,3,8,0,0,0,0,0,0,3,16,0
28968,Mrs. Deirdre Clarkson,1982,Graduation,Divorced,27843,1,1,2021-06-06 00:00:00,66,280,0,285,20,140,7,4,4,2,4,6,0,0,0,0,0,0,3,16,0
7749,Mr. Oliver Grant,1971,PhD,Together,64238,0,1,2020-10-02 00:00:00,42,1910,0,930,40,40,7,5,7,3,4,8,0,0,0,0,0,0,3,16,0
16887,Miss Madeleine Edmunds,1976,PhD,Single,70288,0,1,2021-03-14 00:00:00,32,2030,0,150,0,40,2,2,6,2,5,6,0,0,0,0,0,0,3,16,0
28563,Mr. Blake Paterson,1966,Master,Widow,108833,0,0,2020-11-16 00:00:00,37,4670,432,10995,2320,2320,66,2,7,7,4,3,0,0,0,0,0,0,3,16,1
31170,Mr. Sebastian Thomson,1975,Graduation,Together,57737,0,0,2020-11-24 00:00:00,,4420,1280,2130,840,280,49,1,12,3,8,8,0,0,0,0,0,0,3,16,0
32442,Mr. Robert Simpson,1987,Master,Single,69557,2,0,2021-06-05 00:00:00,37,3860,180,1245,180,0,73,5,8,4,7,8,0,0,0,0,0,0,3,16,0
26547,Mr. Steven Cameron,1998,Basic,Single,25371,0,0,2021-05-30 00:00:00,0,140,1280,615,680,460,55,4,6,2,4,8,0,0,0,0,0,0,3,16,1
23418,Mr. Warren Terry,1982,Graduation,Married,106940,0,1,2020-12-30 00:00:00,91,6450,674,7365,600,600,138,1,6,5,5,7,0,0,0,0,0,0,3,16,0
13647,Mr. James Wilson,1977,Graduation,Married,86779,1,1,2021-06-30 00:00:00,80,3570,260,855,260,80,97,6,9,4,5,6,1,0,0,0,0,0,3,16,0
13005,Mr. Phil Dickens,1983,Graduation,Together,116020,0,0,2021-10-18 00:00:00,32,10090,0,6240,1600,1600,144,1,10,6,11,2,0,0,1,0,1,0,3,16,0
29139,Miss Emily Langdon,1984,Graduation,Together,99281,0,0,2021-11-23 00:00:00,33,1470,1080,3030,1620,1200,87,1,4,4,12,1,0,0,0,0,0,0,3,16,0
16233,Mr. Joe White,1968,Graduation,Married,60441,1,1,2022-03-21 00:00:00,92,310,120,345,0,80,13,4,4,2,4,5,0,0,0,0,0,0,3,16,0
32064,Miss Sue Peake,1963,PhD,Together,79816,0,1,2021-08-07 00:00:00,12,1860,40,915,40,40,30,1,5,2,7,3,0,0,0,0,0,0,3,16,0
31671,Miss Melanie Peake,1994,HighSchool,Single,43024,0,0,2021-09-29 00:00:00,41,10,40,60,100,80,11,1,2,1,3,4,0,0,0,0,0,0,3,16,0
19320,Mr. Harry Martin,1964,PhD,Widow,58589,0,1,2022-04-30 00:00:00,22,290,0,30,0,0,3,1,3,1,3,6,0,0,0,0,0,0,3,16,0
15645,Mr. Ian Walsh,1962,Graduation,Together,102578,0,1,2021-06-22 00:00:00,49,12200,260,1200,0,260,26,2,5,4,4,6,0,1,1,0,1,0,3,16,1
13512,Mr. Brandon Piper,1980,Graduation,Single,55789,1,0,2021-05-27 00:00:00,57,280,320,315,,160,8,2,4,2,3,7,0,0,0,0,0,0,3,16,0
23100,Miss Bella Newman,1984,Graduation,Together,88351,0,1,2020-09-23 00:00:00,85,2920,700,7305,160,1060,26,6,7,6,13,4,0,0,0,0,0,0,3,16,0
18636,Mr. Christopher James,1977,Graduation,Single,85433,0,1,2022-06-03 00:00:00,78,2320,40,840,40,40,20,1,7,2,6,3,0,0,0,1,0,0,3,16,0
7128,Mrs. Diane Ross,1964,Graduation,Married,88000,0,1,2021-08-06 00:00:00,70,2080,640,750,40,0,2,3,6,2,7,6,0,0,0,0,0,0,3,16,0
18672,Mrs. Caroline Pullman,1959,Graduation,Married,63548,1,1,2021-05-14 00:00:00,64,1370,100,405,140,60,27,3,6,2,4,8,0,0,0,0,0,1,3,16,0
30696,Mr. Sam Ince,1967,Graduation,Married,55424,1,1,2022-01-13 00:00:00,9,120,0,75,0,0,1,1,3,1,2,5,0,0,0,0,0,0,3,16,0
9840,Mr. Piers Allan,1978,Master,Together,26523,1,0,2021-10-28 00:00:00,21,40,0,30,0,0,1,1,3,1,2,6,0,0,0,0,0,0,3,16,0
25302,Mrs. Anna Anderson,1969,PhD,Married,76163,1,1,2021-12-21 00:00:00,64,1500,80,840,80,40,26,3,5,3,5,4,0,0,0,0,0,0,3,16,0
